Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
126;430055,21875;27503,6040697923;455,3874;90;11;345,1377;False
127;3120317,25;370419,966427987;747,3941;110;11;344,3211;False
128;1808782,75;94797,7075278726;652,1486;120;11;344,3211;False
129;24616,6015625;2751,4887439331;222,7443;70;11;344,6342;False
130;2268031,25;124360,771159686;690,1003;120;11;344,4137;False
131;275547,5;15298,5698914925;407,4263;90;11;344,4137;False
132;41758,109375;4730,86956062205;254,2055;70;11;344,4137;False
133;8571,140625;1758,86120768953;171,1033;50;11;344,4137;False
134;32465,3671875;5359,24399828911;238,7013;80;11;345,3401;False
135;43789,7421875;3417,59265083577;257,2426;70;11;343,9381;False
136;2725435;139714,149458536;722,5351;110;11;345,6869;False
137;2038011,875;105918,645953383;671,8954;100;11;345,9064;False
138;2613550,25;134704,35342467;715;110;11;346,1833;True
139;2189395;111195,161900154;684,0392;120;11;346,1833;False
140;3002771,75;289907,793237911;740,2537;120;11;344,3625;False
141;225825,328125;18349,175726252;387,653;100;11;345,8668;False
142;244860,875;15527,0787990555;395,5759;100;11;345,8668;False
143;12213,5302734375;1988,67274305187;186,9431;60;11;344,6403;False
144;127747,15625;10495,2212978916;336,1923;90;11;345,7217;False
145;626265,3125;34006,2493688654;500,2528;110;11;344,5764;False
146;3183910,5;250813,022254138;751,1734;120;11;344,47;False
147;8813,833984375;2334,66232501958;172,302;60;11;343,1224;False
148;1971544,5;100556,383466888;666,3488;110;11;344,6882;False
149;22022,255859375;3846,46306968424;216,6281;50;11;343,7898;False
150;2299090,75;211985,776965461;692,4509;100;11;344,6882;False
151;118244,453125;10003,071467956;329,7578;90;11;344,6882;False
152;2181134;402360,905523513;683,3931;110;11;344,6882;False
153;2315492,25;121028,499080092;693,6826;100;11;344,5224;False
154;2606665,25;137894,834213502;714,5314;120;11;344,2798;False
155;1815728,625;97286,473029569;652,7738;110;11;344,2798;False
156;3187145,5;563173,948661041;751,3641;110;11;344,2798;False
157;2792436,75;354196,192832069;726,9354;120;11;344,1729;False
158;2066965;107348,169732666;674,2691;110;11;344,2108;False
159;44478,62109375;7028,47398916706;258,2484;70;11;344,2108;False
160;2687192,75;260397,43012945;719,9871;110;11;345,1812;False
161;3004169,25;153534,593213169;740,3398;120;11;345,1812;False
162;2250764,75;408692,242069311;688,7831;120;11;345,472;False
163;3000962,5;501872,146598634;740,1422;120;11;345,6171;False
164;2295254,75;411240,535843905;692,1619;110;11;345,6171;False
165;2511502,25;250562,985635257;707,9187;120;11;345,8916;False
166;2922243,25;151972,965077478;735,2399;120;11;344,3973;False
167;2032260,25;105833,048876405;671,4208;110;11;344,3958;False
168;2102872,5;293839,052993825;677,1786;110;11;344,3958;False
169;2400559,25;477993,825611013;699,9678;110;11;344,6648;False
170;1952609,75;186828,740983998;664,7431;110;11;344,0332;False
171;587285;33781,6522614222;492,28;110;10;343,2544;False
172;777880,5;57551,6539282337;528,1146;100;10;343,5745;False
173;3652686,25;253846,254682329;777,4153;110;10;343,9006;False
